Year,Artist,Title,URL,TrackId,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Album,Image,Explicit,Popularity,Preview,Winner
1998,Slayer,Death's Head,https://open.spotify.com/track/75vNXX9hCL0yCAbYWKBBsB,75vNXX9hCL0yCAbYWKBBsB,0.0211,0.703,260598.0,0.972,0.0495,11.0,0.0967,-0.302,1.0,0.324,140.076,4.0,0.16699999999999998,Take Ya Head Off,https://i.scdn.co/image/6339abb63da31c33de9638d244452710f792240a,False,46.0,https://p.scdn.co/mp3-preview/298ca80ca9f86e2db4e9e9970268ac0db02a72c7?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Tinashe,Deep in the Night,https://open.spotify.com/track/4XoCdr4ndhxaXYx7hXPow9,4XoCdr4ndhxaXYx7hXPow9,0.992,0.239,57013.0,0.355,0.941,0.0,0.6890000000000001,-15.45,0.0,0.0871,67.71,4.0,0.767,Aquarius,https://i.scdn.co/image/a046a478200e74c4f4696a3c0d4b3a0a93f8cdd2,False,28.0,https://p.scdn.co/mp3-preview/9f07561402fb0311ee45bbe7e1aab626b8706e8f?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Matthew Good,Deep Six,https://open.spotify.com/track/4AKoTIvmV0dlpKDv1J9xVN,4AKoTIvmV0dlpKDv1J9xVN,0.000533,0.28600000000000003,211293.0,0.912,0.00018700000000000002,11.0,0.13,-5.737,1.0,0.0902,83.25399999999999,4.0,0.40399999999999997,Underdogs,https://i.scdn.co/image/d843f39c91fea040afe7ecfb34944ddc64fce4e9,False,11.0,https://p.scdn.co/mp3-preview/291be44d93201f9fdfe1bca6bbadc06ff8db8c83?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Kid Rock,Devil Without a Cause,https://open.spotify.com/track/0p7H3kcuqKSzrJhEEAQZKc,0p7H3kcuqKSzrJhEEAQZKc,0.0463,0.6709999999999999,332640.0,0.9329999999999999,0.0,1.0,0.12300000000000001,-4.21,0.0,0.215,92.329,4.0,0.455,Devil Without A Cause,https://i.scdn.co/image/807a6beda216f72e96e91e25fe248a8e0687bf73,True,49.0,https://p.scdn.co/mp3-preview/c064c48db6b21b33945af5407a6b85d07416e6d1?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Pearl Jam,Do The Evolution,https://open.spotify.com/track/0dIipTYASaFwX1QxVrVFV7,0dIipTYASaFwX1QxVrVFV7,0.00041,0.466,231253.0,0.981,0.0108,10.0,0.0673,-5.011,1.0,0.063,140.643,4.0,0.325,Yield,https://i.scdn.co/image/77c17804f5bcb51a93aed3b4e86a7881644d1fdb,False,57.0,https://p.scdn.co/mp3-preview/d0d28d360eed093c2e3ad986d09e95e64013a016?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Dave Matthews Band,Don't Drink The Water,https://open.spotify.com/track/6XeYgQas0pGOZXIRLAyT5i,6XeYgQas0pGOZXIRLAyT5i,0.000131,0.209,680640.0,0.922,0.0971,2.0,0.409,-7.211,1.0,0.0772,94.67200000000001,4.0,0.0765,Live Trax Vol. 14: Nissan Pavilion,https://i.scdn.co/image/d47504de73654ad1744a07d0e9c3f43b38bb8661,False,20.0,https://p.scdn.co/mp3-preview/fb7d635ee79496769471a05df7c1a03c1a60444b?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Reel Big Fish,Down In Flames,https://open.spotify.com/track/1Meb7zhPpNP8x6I3p2v3ZV,1Meb7zhPpNP8x6I3p2v3ZV,0.00121,0.28800000000000003,289400.0,0.9209999999999999,1.7899999999999998e-05,7.0,0.207,-5.82,1.0,0.209,185.558,4.0,0.382,Why Do They Rock So Hard,https://i.scdn.co/image/2b7f65fd8b5c628d8193a3560d5bbed1bea1b7d4,False,19.0,https://p.scdn.co/mp3-preview/486e33632908535bda2856f68afd762582715cf6?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Clutch,Dragonfly,https://open.spotify.com/track/7iSSotaREhcqqqwoBOVEgI,7iSSotaREhcqqqwoBOVEgI,0.008879999999999999,0.275,353229.0,0.905,0.461,7.0,0.696,-7.1339999999999995,1.0,0.0581,157.918,4.0,0.402,Full Fathom Five,https://i.scdn.co/image/22c4164cc37e5a49f5ae6a170c9b099ae02ad22e,False,28.0,https://p.scdn.co/mp3-preview/5cf03b159a812e95b201190dcd45bbdcc826fd83?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Trans-Siberian Orchestra,Dream Child (A Christmas Dream),https://open.spotify.com/track/4uL0p9hosgBq4xekHf0y3W,4uL0p9hosgBq4xekHf0y3W,0.7879999999999999,0.419,424880.0,0.318,6.36e-06,7.0,0.109,-11.617,0.0,0.0334,117.02,3.0,0.11699999999999999,The Christmas Trilogy,https://i.scdn.co/image/ca4c0d993690a7a35bd057b2a0726d7a8f217866,False,7.0,https://p.scdn.co/mp3-preview/9420356228ff42ae076de512e81239a3ceae4598?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Linda Ronstadt,Dreams Of The San Joaquin,https://open.spotify.com/track/5jS1IfqUnSwcQYPIj5T5Nq,5jS1IfqUnSwcQYPIj5T5Nq,0.7120000000000001,0.495,315307.0,0.21899999999999997,0.00116,11.0,0.0864,-13.238,1.0,0.0347,77.77,4.0,0.39799999999999996,We Ran,https://i.scdn.co/image/4015b305a6413e90b5d65f3238853c123009ebbb,False,7.0,https://p.scdn.co/mp3-preview/e468a11205e35da39ae95555208f555bf4c31d14?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Fear Factory,Edgecrusher,https://open.spotify.com/track/12PJ8kfsZI7bZP3DGmsjqy,12PJ8kfsZI7bZP3DGmsjqy,0.00020299999999999997,0.654,221400.0,0.794,0.00044800000000000005,9.0,0.20800000000000002,-5.393,1.0,0.07400000000000001,122.051,4.0,0.585,Obsolete [Special Edition],https://i.scdn.co/image/9c0b6f0c33ad481fdc51927225d775124a6d7513,False,46.0,https://p.scdn.co/mp3-preview/68474823d1afe76882d00ee5a67eb75fccc14c23?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Placebo,Every You Every Me,https://open.spotify.com/track/3tRv4ZYZimrL27flnjgeR6,3tRv4ZYZimrL27flnjgeR6,2.7000000000000002e-05,0.478,213800.0,0.9229999999999999,0.7190000000000001,10.0,0.325,-7.547000000000001,1.0,0.0569,133.134,4.0,0.165,Without You I'm Nothing,https://i.scdn.co/image/4c6018671d59dcfb5e7f4bf43f9e4fbefc1652d0,False,66.0,https://p.scdn.co/mp3-preview/a281fc491f2249d525284d1762566e27f94ae169?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Idlewild,Everyone Says You're So Fragile,https://open.spotify.com/track/2AOf5b3RStWCL8nkAPbnFD,2AOf5b3RStWCL8nkAPbnFD,1.9e-05,0.455,139987.0,0.94,0.23800000000000002,1.0,0.207,-9.302,1.0,0.0738,120.31,4.0,0.8320000000000001,Hope Is Important,https://i.scdn.co/image/22e5324e8d52ab20c0fc032810256870f1a59599,False,21.0,https://p.scdn.co/mp3-preview/0e13b60efc5bcd64ea62067b61213107dbb6654f?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Matthew Good,Everything Is Automatic,https://open.spotify.com/track/58CuStRttytwwf0PRAir8A,58CuStRttytwwf0PRAir8A,0.00492,0.332,258867.0,0.831,0.000798,2.0,0.0747,-6.353,1.0,0.0444,151.122,4.0,0.444,In A Coma,https://i.scdn.co/image/f8d5cfccec92aa9ad7379d92ef481810868e0cd9,False,17.0,https://p.scdn.co/mp3-preview/19652a1504747bbdda1ecc79dd5186f7c13e623c?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Placebo,Evil Dildo,https://open.spotify.com/track/42AIXZQXPAWjrRDMDiP7mV,42AIXZQXPAWjrRDMDiP7mV,0.00236,0.27699999999999997,477664.0,0.867,0.754,8.0,0.639,-9.117,1.0,0.08800000000000001,115.292,4.0,0.0813,Without You I'm Nothing,https://i.scdn.co/image/4c6018671d59dcfb5e7f4bf43f9e4fbefc1652d0,True,33.0,https://p.scdn.co/mp3-preview/982b5240495da799d88e550c05bf5d088f217442?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Rod Stewart,Faith Of The Heart,https://open.spotify.com/track/69PfsVP3IjgsovdonY5VhI,69PfsVP3IjgsovdonY5VhI,0.7909999999999999,0.25,258520.0,0.20600000000000002,4.3700000000000005e-05,3.0,0.231,-14.485,1.0,0.0329,128.79,4.0,0.18899999999999997,"Hidden in My Heart (A Lullaby Journey Through the Life of Jesus), Vol. 3",https://i.scdn.co/image/9b9794f77113672b09aefb0241d8e72e5f9f5bd3,False,30.0,https://p.scdn.co/mp3-preview/2d4cbd34320f636fc148adddbeed60336860966d?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Pearl Jam,Faithfull,https://open.spotify.com/track/4ItbBbdZCoTlNJ0LxOSwUC,4ItbBbdZCoTlNJ0LxOSwUC,0.162,0.53,266933.0,0.627,4.75e-06,7.0,0.0606,-6.3629999999999995,1.0,0.0286,111.02799999999999,4.0,0.519,Pearl Jam Twenty Original Motion Picture Soundtrack,https://i.scdn.co/image/ac9406b9ea93d589a2db02bb61bbb97f881bfd5b,False,26.0,https://p.scdn.co/mp3-preview/4e488c8b849e8a7697cbcd4aa35b1c7c81be5e34?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Eric Clapton,Fall Like Rain,https://open.spotify.com/track/2pdb47bYTcFwRJjHQy7pbP,2pdb47bYTcFwRJjHQy7pbP,0.078,0.635,230200.0,0.701,0.0041600000000000005,0.0,0.0855,-9.648,1.0,0.0303,127.98700000000001,4.0,0.401,Pilgrim,https://i.scdn.co/image/a59f0352ff9b45461e847daedc72b73dfde1c8cd,False,24.0,https://p.scdn.co/mp3-preview/7e80a2b43bba7eddeada02193b80650af2f4c7ae?cid=bca78196e824433fbdf88ec18d84825f,0
1998,Lacuna Coil,Falling,https://open.spotify.com/track/1M3h1uXXNSG5wAjErb1Y15,1M3h1uXXNSG5wAjErb1Y15,0.26,0.517,307267.0,0.721,0.000389,9.0,0.11,-8.866,0.0,0.0366,80.05199999999999,4.0,0.26899999999999996,In a Reverie,https://i.scdn.co/image/0b7d195fa5feb4e4f349c0a8f23824375947e084,False,35.0,https://p.scdn.co/mp3-preview/188273854643ee4de61c56364d5e12a05a260f6c?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Dave Matthews Band,#36,https://open.spotify.com/track/5XbXAvoDbsiGmYYBu5pDAe,5XbXAvoDbsiGmYYBu5pDAe,0.0709,0.575,775360.0,0.696,0.0473,0.0,0.36700000000000005,-7.067,1.0,0.0576,99.083,4.0,0.778,Live At Red Rocks 8.15.95,https://i.scdn.co/image/e4b60c275d1a40246ab5c3425400b7e808c25f0c,False,27.0,https://p.scdn.co/mp3-preview/52349af390333fe9aa2faf66c3a9538af6bc0c91?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Britney Spears,(You Drive Me) Crazy,https://open.spotify.com/track/1DSJNBNhGZCigg9ll5VeZv,1DSJNBNhGZCigg9ll5VeZv,0.0534,0.748,198067.0,0.9390000000000001,0.0,0.0,0.32,-4.288,0.0,0.0341,104.001,4.0,0.96,...Baby One More Time (Digital Deluxe Version),https://i.scdn.co/image/21eb19a80704f8dbf8176d0db0fd517fa32e669c,False,60.0,https://p.scdn.co/mp3-preview/2a8aad406e16c4d52a9850de54a02efe5f1ee2ff?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Third Eye Blind,10 Days Late,https://open.spotify.com/track/5XD4ta5JSf6CNmDPfTYZeG,5XD4ta5JSf6CNmDPfTYZeG,0.000113,0.569,185227.0,0.935,0.0060799999999999995,5.0,0.198,-4.2330000000000005,1.0,0.0497,97.20299999999999,4.0,0.5920000000000001,Blue,https://i.scdn.co/image/c1ae1f5a52551d344d27ef7a5bd17c1f7feaf077,False,37.0,https://p.scdn.co/mp3-preview/6f8669f5ca5b3b52a0e0d5bbbd08a6c67134f63f?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Robert Cray Band,24-7 Man,https://open.spotify.com/track/135JgihyQIHiv4BarreZG7,135JgihyQIHiv4BarreZG7,0.038,0.713,202733.0,0.867,0.000101,11.0,0.0516,-4.542,1.0,0.0437,115.98899999999999,4.0,0.8590000000000001,Take Your Shoes Off,https://i.scdn.co/image/c5754cbc5c6c35313d4c42260f8d2e56ac622efa,False,18.0,https://p.scdn.co/mp3-preview/15097b33508207b71c0c4a0e977f5c9d8b7650c6?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Korn,4U,https://open.spotify.com/track/54qrffnjkibki3wq1PlPkh,54qrffnjkibki3wq1PlPkh,0.0122,0.325,102427.0,0.5660000000000001,0.9390000000000001,2.0,0.24100000000000002,-10.204,1.0,0.0312,69.47800000000001,4.0,0.0395,Issues,https://i.scdn.co/image/32e04f1d7399703e8344fd21cf5b570140948b0a,True,42.0,https://p.scdn.co/mp3-preview/2ee5ff7d05a4fcca8681cc717e4637c1e68a9c35?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Slipknot,742617000027,https://open.spotify.com/track/2U1h5MX1OvaHaBxyU7819B,2U1h5MX1OvaHaBxyU7819B,0.000317,0.332,36049.0,0.48,0.000877,11.0,0.154,-12.645,1.0,0.0575,85.58,4.0,0.8059999999999999,Slipknot,https://i.scdn.co/image/5374aba5386ae541ab779c2f22097c8772567779,False,37.0,https://p.scdn.co/mp3-preview/750ac007d078d16efac58ca5e1bbaf5ffc5991df?cid=bca78196e824433fbdf88ec18d84825f,0
1999,ATB,9 P.M. (Till I Come),https://open.spotify.com/track/3WWzZ26ow7pVIHTlL2e4X8,3WWzZ26ow7pVIHTlL2e4X8,0.0212,0.6659999999999999,298005.0,0.7809999999999999,0.8190000000000001,8.0,0.0999,-8.177999999999999,1.0,0.0386,134.993,4.0,0.21100000000000002,Cardio + Running Instrumental Workout,https://i.scdn.co/image/51a4228510ea27b3efa2ade508e0aa5e5d5e78cb,False,6.0,https://p.scdn.co/mp3-preview/b48cd9434d9bd1fddace96724445deb32108860d?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Toploader,Achilles Heel,https://open.spotify.com/track/00KicSfRtOinsOo0VWsIZy,00KicSfRtOinsOo0VWsIZy,0.0104,0.451,257773.0,0.723,0.009290000000000001,5.0,0.10099999999999999,-6.414,0.0,0.0389,88.09200000000001,4.0,0.18100000000000002,Onka's Big Moka,https://i.scdn.co/image/0c2f13b8370e06797b6ab7998b9a283802455f42,False,27.0,https://p.scdn.co/mp3-preview/5ea4b36f0994e0a8626fdfe7e95f56afcec96f16?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Savage Garden,Affirmation,https://open.spotify.com/track/6lWY4ji9T0tpFU2xbnRC1p,6lWY4ji9T0tpFU2xbnRC1p,0.0102,0.48100000000000004,295800.0,0.782,1.77e-06,8.0,0.127,-8.145,1.0,0.0717,169.985,4.0,0.648,Affirmation,https://i.scdn.co/image/8c197df8f07dfbaae03324916ed741f4f25e296e,False,55.0,https://p.scdn.co/mp3-preview/b30636098d222f9516ee1ec424e03b85b66ca440?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Foo Fighters,Ain't It the Life,https://open.spotify.com/track/2ifYUfvMNbXQDPJEyk68rP,2ifYUfvMNbXQDPJEyk68rP,0.0027199999999999998,0.57,254773.0,0.836,0.645,0.0,0.32899999999999996,-4.58,1.0,0.0258,108.866,4.0,0.303,There Is Nothing Left To Lose,https://i.scdn.co/image/90b8179b5a6785a8feaba72b8b634dc6f82aa6f1,False,50.0,https://p.scdn.co/mp3-preview/4b22301cfc8c0231d2eca340c5b07629ece26a2f?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Weird Al Yankovic,Albuquerque,https://open.spotify.com/track/2Ec0liSMY2h4XORHyzKCmY,2Ec0liSMY2h4XORHyzKCmY,0.0826,0.618,682947.0,0.768,0.0,10.0,0.0907,-9.881,1.0,0.32,186.59900000000002,4.0,0.62,Running With Scissors,https://i.scdn.co/image/863e03c3097a9c1e62d03a6b7958780d09df2d61,False,37.0,https://p.scdn.co/mp3-preview/20632290846405722bff0dcf8be4642d7996f327?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Korn,Am I Going Crazy?,https://open.spotify.com/track/2B7Ip5UezkdaW31SWujvI7,2B7Ip5UezkdaW31SWujvI7,0.7979999999999999,0.301,62400.0,0.6990000000000001,0.139,4.0,0.249,-11.915,0.0,0.0844,109.64299999999999,4.0,0.0501,Issues,https://i.scdn.co/image/32e04f1d7399703e8344fd21cf5b570140948b0a,False,39.0,https://p.scdn.co/mp3-preview/ce0ba7e6b93930520494602852abac6d482cc81b?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Lonestar,Amazed,https://open.spotify.com/track/6iNcyWk5iUEY7P9zeTc5hm,6iNcyWk5iUEY7P9zeTc5hm,0.247,0.557,239987.0,0.5529999999999999,0.0,1.0,0.125,-7.954,1.0,0.0319,139.821,4.0,0.253,Playlist: The Very Best Of Lonestar,https://i.scdn.co/image/c51fd424d3a52b56f9aa5421e285604f9f2ae3d4,False,65.0,https://p.scdn.co/mp3-preview/bb4ee2780b56e9bee2fbdd462227cb18a8bebddf?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Silverchair,Ana's Song,https://open.spotify.com/track/2ZvVKaRZzeEdmTrpTrhEvR,2ZvVKaRZzeEdmTrpTrhEvR,0.0407,0.395,222267.0,0.648,8.25e-05,9.0,0.0868,-7.372000000000001,1.0,0.027000000000000003,80.286,4.0,0.24600000000000002,Neon Ballroom,https://i.scdn.co/image/378f97d09847abf4b929254264a759b8e1200ad6,False,52.0,https://p.scdn.co/mp3-preview/4adcd5f7436c2cb84571b40daebbc68ff9ddaf2b?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Ben Folds Five,Army,https://open.spotify.com/track/3vxqxKLhQDG8BOu65tXi8g,3vxqxKLhQDG8BOu65tXi8g,0.121,0.44299999999999995,203160.0,0.772,2.7600000000000003e-05,1.0,0.12300000000000001,-8.277000000000001,1.0,0.049,174.52,4.0,0.505,The Unauthorized Biography Of Reinhold Messner,https://i.scdn.co/image/577a852944fa7c8f661897eb84144bca0997d134,False,44.0,https://p.scdn.co/mp3-preview/b1c9ee0df444e15a733713e2652b3255f12678f7?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Red Hot Chili Peppers,Around The World,https://open.spotify.com/track/0aGQHMr7bc23Y9Ts84ffop,0aGQHMr7bc23Y9Ts84ffop,0.00417,0.504,238733.0,0.96,0.569,0.0,0.0613,-1.464,1.0,0.183,96.682,4.0,0.774,Californication (Deluxe Version),https://i.scdn.co/image/260c7a6da14bb13a4cc9e75bf5b549fb87fa22a9,False,66.0,https://p.scdn.co/mp3-preview/ab3d501c5ffbf560e94094f76cd36d874a26e941?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Rage Against the Machine,Ashes In The Fall,https://open.spotify.com/track/7o2Razxnl33Jrgz4PpMYNa,7o2Razxnl33Jrgz4PpMYNa,0.0052,0.456,277267.0,0.7040000000000001,4.12e-06,7.0,0.0595,-6.687,1.0,0.0982,140.629,4.0,0.6559999999999999,The Battle Of Los Angeles,https://i.scdn.co/image/d36b38316f7c9f8c6e3b66305811fe5ae1517b1a,True,45.0,https://p.scdn.co/mp3-preview/8bdcf1e015413337cccd4319260f6d1f51cfd0ee?cid=bca78196e824433fbdf88ec18d84825f,0
1999,The White Stripes,Astro,https://open.spotify.com/track/0RV162B2VcpBREw04VfkLa,0RV162B2VcpBREw04VfkLa,0.124,0.57,162333.0,0.955,0.868,11.0,0.364,-3.9539999999999997,0.0,0.0926,135.84799999999998,4.0,0.525,The White Stripes,https://i.scdn.co/image/ba42886df7c3e953a050d847f4228d87b74fc200,False,33.0,https://p.scdn.co/mp3-preview/15bd56f8ac451f7ea3f40caf324da3195b29f851?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Stone Temple Pilots,Atlanta,https://open.spotify.com/track/73WEZ2qitNdBiUEhtckC6G,73WEZ2qitNdBiUEhtckC6G,0.33899999999999997,0.23399999999999999,318840.0,0.593,2.25e-05,4.0,0.212,-7.806,0.0,0.0332,159.976,3.0,0.175,No. 4,https://i.scdn.co/image/5143e9fd07529b6dc4165d35f261fc1a12bd3736,False,47.0,https://p.scdn.co/mp3-preview/9c970821de9239ceacc69d744a9482a205d4e614?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Van Morrison,Back on Top,https://open.spotify.com/track/0PVLf0Ktz17BQqA1aY0H3u,0PVLf0Ktz17BQqA1aY0H3u,0.392,0.621,261907.0,0.7070000000000001,0.0235,7.0,0.09,-5.059,1.0,0.0463,114.81299999999999,4.0,0.809,Back on Top,https://i.scdn.co/image/378219e0da9253f4c2c06d74691336359d1f91c5,False,29.0,https://p.scdn.co/mp3-preview/12887cf45c9531ea059ccf55e7d6d9add1427749?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Guster,Barrel Of A Gun,https://open.spotify.com/track/1M8wbxGt72j4nyD118oMuQ,1M8wbxGt72j4nyD118oMuQ,0.115,0.507,190480.0,0.755,0.0,1.0,0.0732,-6.521,1.0,0.0358,148.3,4.0,0.578,Lost And Gone Forever,https://i.scdn.co/image/b873281c8c297db348e3cd1b618eae4e4031eeef,False,38.0,https://p.scdn.co/mp3-preview/fc3bea070c60e789059d0cb51f62074d69037576?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Korn,Beg For Me,https://open.spotify.com/track/6bwuLPr45wsvbTjB0PGI65,6bwuLPr45wsvbTjB0PGI65,0.00387,0.539,234013.0,0.67,0.7659999999999999,1.0,0.361,-8.0,0.0,0.0378,86.993,4.0,0.231,Issues,https://i.scdn.co/image/32e04f1d7399703e8344fd21cf5b570140948b0a,True,49.0,https://p.scdn.co/mp3-preview/a2e9a98cedd37daa935fea3237e1ec8c36802150?cid=bca78196e824433fbdf88ec18d84825f,0
1999,Vertical Horizon,Best I Ever Had (Grey Sky Morning),https://open.spotify.com/track/2EVNYzHWebyLvKxPX6Ozt8,2EVNYzHWebyLvKxPX6Ozt8,0.0141,0.441,270800.0,0.563,3.69e-06,6.0,0.10099999999999999,-7.274,1.0,0.0251,85.711,4.0,0.209,Everything You Want,https://i.scdn.co/image/5e44405da12aacd8e1ac2bd97d07cc06b77673cd,False,58.0,https://p.scdn.co/mp3-preview/f82b5f7b1173a5a003af82b6c416a48d903005b9?cid=bca78196e824433fbdf88ec18d84825f,0
