Year,Artist,Title,URL,TrackId,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Album,Image,Explicit,Popularity,Preview
1996,Bunny Wailer,Hall Of Fame - A Tribute To Bob Marley's 50th Anniversary,,,,,,,,,,,,,,,,,,,,
1996,The Chieftains,Santiago,https://open.spotify.com/track/4vLLzg8AbJgsLGXNuWrJpe,4vLLzg8AbJgsLGXNuWrJpe,0.0359,0.465,217320.0,0.654,0.321,0.0,0.124,-7.187,1.0,0.0298,94.934,4.0,0.844,The Essential Chieftains,https://i.scdn.co/image/19fe593c19b6ed12e1e4542dc6316d17e747ea8d,False,14.0,https://p.scdn.co/mp3-preview/280857392153fbed853b8a5f65389aa598c23cd3?cid=bca78196e824433fbdf88ec18d84825f
1996,Jimmy Sturr,Polka! All Night Long,https://open.spotify.com/track/6JHPbxsdMWHUze8FBOgBA2,6JHPbxsdMWHUze8FBOgBA2,0.314,0.66,238507.0,0.779,0.000197,7.0,0.233,-7.966,1.0,0.0325,124.363,4.0,0.875,Polka! All Night Long,https://i.scdn.co/image/501126a9ad8b395dc81ed30083dfc47691762962,False,12.0,
1996,Linda Ronstadt,Dedicated To The One I Love,https://open.spotify.com/track/5VGX4AL9xqgdFEIL3V3X5J,5VGX4AL9xqgdFEIL3V3X5J,0.98,0.401,130573.0,0.0993,3.6e-06,7.0,0.114,-18.89,1.0,0.0355,135.333,4.0,0.352,Dedicated To The One I Love,https://i.scdn.co/image/4712d6baaab60fafa71c48cb96ecf45f96636bc2,False,27.0,https://p.scdn.co/mp3-preview/47f2e9e4bf813de24a16ae035e8fe5346b333ebf?cid=bca78196e824433fbdf88ec18d84825f
1996,David Holt,Stellaluna,https://open.spotify.com/track/6BBPBD01GzxrB9vrtCDKU3,6BBPBD01GzxrB9vrtCDKU3,0.913,0.373,307120.0,0.209,0.796,2.0,0.111,-14.656,0.0,0.0303,109.774,4.0,0.129,Sometime Ago,https://i.scdn.co/image/5197782ef091e75c429a330b0108d862d8fa8df6,False,6.0,https://p.scdn.co/mp3-preview/5359d0a7ce59886573a64d1c9410f56e621fe140?cid=bca78196e824433fbdf88ec18d84825f
1996,Hillary Rodham Clinton,It Takes A Village,https://open.spotify.com/track/0JMUVMEd32CWNGCo8FIGRH,0JMUVMEd32CWNGCo8FIGRH,0.466,0.699,199320.0,0.435,0.0,7.0,0.184,-8.981,1.0,0.0624,80.35,4.0,0.596,Dog On The Floor,https://i.scdn.co/image/3311055911247edcf5444ea1b39ea1eb92787dac,False,38.0,
1996,Al Franken,Rush Limbaugh Is A Big Fat Idiot,,,,,,,,,,,,,,,,,,,,
1996,Various Artists,Riverdance,https://open.spotify.com/track/5GA28Cjv6XLSatBC1t6X3Z,5GA28Cjv6XLSatBC1t6X3Z,0.842,0.595,186640.0,0.462,0.976,4.0,0.261,-15.432,0.0,0.0341,155.053,3.0,0.869,Irish Music To Set You Dancing,https://i.scdn.co/image/587f28114a36c9ab9c1e9c055386050e51cffa77,False,0.0,https://p.scdn.co/mp3-preview/ca2f4701e23b791a1c64a546cec310dd6b24e51a?cid=bca78196e824433fbdf88ec18d84825f
1996,Herbie Hancock,Manhattan (Island Of Lights And Love),https://open.spotify.com/track/2Mnhv0ODwaROC2W3kPbIxY,2Mnhv0ODwaROC2W3kPbIxY,0.981,0.367,245173.0,0.11,0.911,0.0,0.201,-18.73,1.0,0.0476,73.997,4.0,0.04,The New Standard,https://i.scdn.co/image/1b9d93707fd7dfc826c06743f07f7aa954dab4b5,False,11.0,
1996,David Arnold,Independence Day,https://open.spotify.com/track/4FvdxgRVTKfMhj8KhLx9oa,4FvdxgRVTKfMhj8KhLx9oa,0.992,0.202,368360.0,0.132,0.549,7.0,0.119,-17.238,1.0,0.0416,85.359,4.0,0.0571,Vienna Horns Director's Cut,https://i.scdn.co/image/75cded42d5358f402e6944bffc10ab98e38a7a5e,False,10.0,https://p.scdn.co/mp3-preview/4f7abbccfd70890a68bae6cabf815bc903ba9361?cid=bca78196e824433fbdf88ec18d84825f
1996,"Diane Warren, songwriter (Celine Dion)",Because You Loved Me (Theme From Up Close & Personal),https://open.spotify.com/track/1NOeZ7ZIVKMebuza26rofd,1NOeZ7ZIVKMebuza26rofd,0.314,0.614,273667.0,0.466,0.0,1.0,0.099,-9.881,1.0,0.0327,119.916,4.0,0.178,Falling Into You,https://i.scdn.co/image/eefd26f5db0b4193138cafcb4bff0b8584882ff8,False,73.0,https://p.scdn.co/mp3-preview/131eab693697959b1b642c86fd3675789ac6302f?cid=bca78196e824433fbdf88ec18d84825f
1996,Michael Kamen,An American Symphony (Mr. Holland's Opus),https://open.spotify.com/track/5qrBqJbXycgKR92G0HZiCu,5qrBqJbXycgKR92G0HZiCu,0.803,0.0833,508867.0,0.352,0.798,0.0,0.339,-13.116,1.0,0.0372,58.978,4.0,0.0727,Mr. Holland's Opus - Original Motion Picture Soundtrack,https://i.scdn.co/image/314484eb5b9ef93f9f971fb92810eea2ea49ce78,False,31.0,
1996,"Natalie Cole [& Nat ""King"" Cole]",When I Fall In Love,https://open.spotify.com/track/2b7XO47o117TqSfUd4kTQT,2b7XO47o117TqSfUd4kTQT,0.718,0.228,243507.0,0.342,0.0136,0.0,0.162,-8.038,1.0,0.0314,115.562,4.0,0.0788,love (Deluxe Edition),https://i.scdn.co/image/faae06ad0d0d0219c7b946d791479bda378bc1b2,False,61.0,https://p.scdn.co/mp3-preview/c338c285603a22965f2c351ff906112a06944139?cid=bca78196e824433fbdf88ec18d84825f
1996,Various Artists,Ultra-Lounge (Leopard Skin Sampler),,,,,,,,,,,,,,,,,,,,
1996,Miles Davis & Gil Evans,The Complete Columbia Studio Recordings,https://open.spotify.com/track/3Q1NEf5Dc19j3H48FaiUVw,3Q1NEf5Dc19j3H48FaiUVw,0.983,0.62,113000.0,0.289,0.843,3.0,0.098,-10.826,1.0,0.102,82.252,4.0,0.449,The Complete Columbia Studio Solo Recordings of Thelonious Monk: 1962-1968,https://i.scdn.co/image/7e538c48d40199b5b4c77a6fb5ad1e367a90ec35,False,12.0,https://p.scdn.co/mp3-preview/c56d328c6e5317e24da93d10024c6e32c67237c3?cid=bca78196e824433fbdf88ec18d84825f
1996,Quincy Jones,Q's Jook Joint,,,,,,,,,,,,,,,,,,,,
1996,"Leonard Slatkin, conductor",Copland: Dance Symphony; Short Symphony; Organ Symphony,,,,,,,,,,,,,,,,,,,,
1996,"Leonard Slatkin, conductor (Michelle De Young, Various Artists)",Corigliano: Of Rage And Remembrance,,,,,,,,,,,,,,,,,,,,
1996,"Michael Tilson Thomas, conductor",Prokofiev: Romeo And Juliet (Scenes From The Ballet),,,,,,,,,,,,,,,,,,,,
1996,"Richard Hickox, conductor; Philip Langridge, Alan Opie & Janice Watson",Britten: Peter Grimes,https://open.spotify.com/track/3Nh3vJ2ZB0JlbeV7r8yZGB,3Nh3vJ2ZB0JlbeV7r8yZGB,0.975,0.384,228160.0,0.241,0.951,9.0,0.0764,-17.937,1.0,0.0392,74.416,4.0,0.0387,"Benjamin Britten: Song Cycles, Sinfonia da Requiem, Four Sea Interludes",https://i.scdn.co/image/185f51d65845c8e53871294e17b5e5ed8252df93,False,5.0,https://p.scdn.co/mp3-preview/93bd46fc04560a99cb3a51e6b74fb5f4fe242bb2?cid=bca78196e824433fbdf88ec18d84825f
1996,"Andrew Litton, conductor; Neville Creed, David Hill, chorus masters",Walton: Belshazzar's Feast,https://open.spotify.com/track/7cGY7gpWGHNbi9SyjRjmpm,7cGY7gpWGHNbi9SyjRjmpm,0.902,0.309,293960.0,0.426,0.101,4.0,0.223,-15.397,0.0,0.0779,125.092,4.0,0.158,Walton : Belshazzar's Feast & Vaughan Williams : Job (Apex),https://i.scdn.co/image/56add37dffd0740fbf1fc2f41ffbbe2ba953b9ff,False,5.0,https://p.scdn.co/mp3-preview/2a1a7cf7f269f2b2d4ba14dbc126034f28ef2e8f?cid=bca78196e824433fbdf88ec18d84825f
1996,Yefim Bronfman,Bartók: The Three Piano Concertos,,,,,,,,,,,,,,,,,,,,
1996,Earl Wild,"The Romantic Master - Works Of Saint-Saens, Handel",,,,,,,,,,,,,,,,,,,,
1996,Cleveland Quartet,Corigliano: String Quartet,https://open.spotify.com/track/3Tbxs4JzMytkt8XhnwnBuA,3Tbxs4JzMytkt8XhnwnBuA,0.974,0.335,308693.0,0.136,0.518,2.0,0.311,-18.587,0.0,0.0451,114.397,3.0,0.117,String Quartets,https://i.scdn.co/image/ae2184d7d74f96e7f896b745d22f80b291ed4b33,False,0.0,https://p.scdn.co/mp3-preview/5aa07a5acc43fb6cbafd299cbd8b46fe9ddf2675?cid=bca78196e824433fbdf88ec18d84825f
1996,"Pierre Boulez, conductor; Ensemble Intercontemporain",Boulez: ...Explosante-Fixe...,https://open.spotify.com/track/0dVVVTAR0jF7eOp1QEd24f,0dVVVTAR0jF7eOp1QEd24f,0.979,0.199,307547.0,0.0307,0.675,1.0,0.0692,-34.539,0.0,0.0489,78.097,4.0,0.0391,Boulez : Orchestral & Chamber Works,https://i.scdn.co/image/fe17c8efa54e18addc5daa3ff388c6220522f753,False,1.0,https://p.scdn.co/mp3-preview/7216d3756fe9ecaf93851c0cde9857e6241a903c?cid=bca78196e824433fbdf88ec18d84825f
1996,Bryn Terfel,"Opera Arias - Works Of Mozart, Wagner, Borodin",,,,,,,,,,,,,,,,,,,,
1996,The Beatles,The Beatles Anthology,https://open.spotify.com/track/00fyPXxe2SCBHnFwEO9Eh1,00fyPXxe2SCBHnFwEO9Eh1,0.654,0.491,212120.0,0.331,0.0,2.0,0.0868,-11.92,1.0,0.0257,79.25,4.0,0.482,Anthology 2,https://i.scdn.co/image/0bd22f5e023cdb276aaca4b9c2baf31a87da3f7f,False,38.0,
1997,Shawn Colvin,Sunny Came Home,https://open.spotify.com/track/4mOxpj82q6n3EO7HBZCelX,4mOxpj82q6n3EO7HBZCelX,0.344,0.554,264200.0,0.58,0.00842,11.0,0.0989,-8.05,0.0,0.0322,167.83,4.0,0.402,A Few Small Repairs,https://i.scdn.co/image/2657cc092b7c4c266095e158a30fe58484da6fd7,False,59.0,https://p.scdn.co/mp3-preview/9ecde90268e77c315dba7df47834d71c5bb8eacd?cid=bca78196e824433fbdf88ec18d84825f
1997,Bob Dylan,Time Out Of Mind,https://open.spotify.com/track/0OydxcVJtGUkgUMuOnR5Fe,0OydxcVJtGUkgUMuOnR5Fe,0.709,0.381,453240.0,0.445,0.0,0.0,0.148,-9.112,1.0,0.0317,178.342,4.0,0.278,Tell Tale Signs: The Bootleg Series Vol. 8,https://i.scdn.co/image/d12a75e16a324e9258d9ebb200ebeeb151433cd0,False,38.0,https://p.scdn.co/mp3-preview/1970a8ea911cb9e6a3fda2534b1f76880a33c885?cid=bca78196e824433fbdf88ec18d84825f
1997,"John Leventhal & Shawn Colvin, songwriters (Shawn Colvin)",Sunny Came Home,https://open.spotify.com/track/4mOxpj82q6n3EO7HBZCelX,4mOxpj82q6n3EO7HBZCelX,0.344,0.554,264200.0,0.58,0.00842,11.0,0.0989,-8.05,0.0,0.0322,167.83,4.0,0.402,A Few Small Repairs,https://i.scdn.co/image/2657cc092b7c4c266095e158a30fe58484da6fd7,False,59.0,https://p.scdn.co/mp3-preview/9ecde90268e77c315dba7df47834d71c5bb8eacd?cid=bca78196e824433fbdf88ec18d84825f
1997,Sarah McLachlan,Building A Mystery,https://open.spotify.com/track/3ozomn4PrGEKEuusxX2HpC,3ozomn4PrGEKEuusxX2HpC,0.403,0.505,247307.0,0.518,0.0,2.0,0.129,-8.601,1.0,0.023,81.019,4.0,0.472,Surfacing,https://i.scdn.co/image/08b2d9976e2c4eaa2b97c1afa9d01fea4ebc9bbc,False,55.0,https://p.scdn.co/mp3-preview/10915812d1b09cc24ec9dc355fe89753502e4814?cid=bca78196e824433fbdf88ec18d84825f
1997,Elton John,Candle In The Wind 1997,https://open.spotify.com/track/3DUcaEvPO72PijivCjtZcU,3DUcaEvPO72PijivCjtZcU,0.979,0.447,250107.0,0.306,0.0149,4.0,0.182,-8.047,1.0,0.0337,125.873,4.0,0.363,Candle In The Wind 1997 / Something About ...,https://i.scdn.co/image/e8e844194a6e3158a33ebea390386dc517f63071,False,36.0,
1997,Jamiroquai,Virtual Insanity,https://open.spotify.com/track/47W6YR93MPCGLEUReLMyDm,47W6YR93MPCGLEUReLMyDm,0.127,0.662,229360.0,0.949,0.0,6.0,0.135,-4.758,1.0,0.108,91.954,4.0,0.515,High Times: Singles 1992-2006 (Remastered),https://i.scdn.co/image/feed2966fb094e5f31d69b213fa67f87543657c4,False,69.0,https://p.scdn.co/mp3-preview/b20b4316312f624189462e6e5b98278e068a5486?cid=bca78196e824433fbdf88ec18d84825f
1997,John Lee Hooker & Van Morrison,Don't Look Back,https://open.spotify.com/track/1xKrHVZW1NOH7WknHNvW8j,1xKrHVZW1NOH7WknHNvW8j,0.00527,0.21,178267.0,0.84,0.00117,0.0,0.265,-4.053,0.0,0.109,178.905,4.0,0.618,Time For Heroes - The Best Of The Libertines,https://i.scdn.co/image/83f2c828c5e27491142d30cc0060f08f901a81ab,False,46.0,https://p.scdn.co/mp3-preview/ebe19631f1ecb1ca22987948f0e72b13c948fb9f?cid=bca78196e824433fbdf88ec18d84825f
1997,Sarah McLachlan,Last Dance,https://open.spotify.com/track/38MOX1Bw90OyP7zkpBlbCj,38MOX1Bw90OyP7zkpBlbCj,0.987,0.366,150453.0,0.02,0.93,0.0,0.0925,-25.232,1.0,0.0318,69.153,3.0,0.103,Surfacing,https://i.scdn.co/image/08b2d9976e2c4eaa2b97c1afa9d01fea4ebc9bbc,False,32.0,https://p.scdn.co/mp3-preview/a1019b0a0f33d7fa0800a883dd3217f7637c5ab4?cid=bca78196e824433fbdf88ec18d84825f
1997,Donna Summer & Giorgio Moroder,Carry On,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2,2yZax79pOrYuyIFVW2cZY2,0.768,0.735,129720.0,0.197,0.000276,3.0,0.296,-13.378,0.0,0.537,147.899,4.0,0.383,17,https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17,True,77.0,https://p.scdn.co/mp3-preview/b6ab809456215f8e42f175bf9460814fb1462481?cid=bca78196e824433fbdf88ec18d84825f
1997,James Taylor,Hourglass,https://open.spotify.com/track/06DoVYuj94EypdqFiPYMqV,06DoVYuj94EypdqFiPYMqV,0.0596,0.62,177653.0,0.941,0.0,5.0,0.207,-2.915,0.0,0.047,105.021,4.0,0.627,Midnight,https://i.scdn.co/image/9bff1f83da4891c5864d934dd690ab729a2ebb10,False,54.0,
1997,Tony Bennett,Tony Bennett On Holiday,,,,,,,,,,,,,,,,,,,,
1997,Fiona Apple,Criminal,https://open.spotify.com/track/6PNvv1dmDbOWrAYwEcuKBX,6PNvv1dmDbOWrAYwEcuKBX,0.0129,0.595,341533.0,0.804,1.97e-05,7.0,0.299,-7.911,0.0,0.0326,89.846,4.0,0.586,Tidal,https://i.scdn.co/image/1f64f1c195f8ef072f1afbef8cb35d26feb0e36e,False,61.0,https://p.scdn.co/mp3-preview/47e937dc1a457572353d56378167fda8e7256825?cid=bca78196e824433fbdf88ec18d84825f
1997,Bob Dylan,Cold Irons Bound,https://open.spotify.com/track/2QCJcmHByVdv7d5MrGPV63,2QCJcmHByVdv7d5MrGPV63,0.026,0.503,434360.0,0.723,0.103,5.0,0.0952,-11.198,0.0,0.0363,135.014,4.0,0.632,Time Out Of Mind,https://i.scdn.co/image/a70b3ab9d3fd9bba019f770e79eefc5b5113eb36,False,35.0,https://p.scdn.co/mp3-preview/c44d3b276c520cf70aa85b4af9cdc7522d2a36e6?cid=bca78196e824433fbdf88ec18d84825f
1997,The Wallflowers,One Headlight,https://open.spotify.com/track/0z1b34WikhOH9ZxU8QDWcv,0z1b34WikhOH9ZxU8QDWcv,0.00106,0.701,312587.0,0.564,0.00277,2.0,0.0657,-9.039,1.0,0.0294,107.533,4.0,0.723,Bringing Down The Horse,https://i.scdn.co/image/a68dd1fbad04044d4415ed1f4ea4a9a676856b0b,False,71.0,
1997,The Smashing Pumpkins,The End Is The Beginning Is The End,https://open.spotify.com/track/6kV5VZhLN5yVUXs1Qq40Lw,6kV5VZhLN5yVUXs1Qq40Lw,0.0835,0.589,300320.0,0.51,0.392,0.0,0.117,-9.691,1.0,0.0386,119.903,4.0,0.217,Adore (Super Deluxe),https://i.scdn.co/image/08ce7163c96fa9d2a56d89ae258b9c31d26e351d,False,37.0,
1997,Tool,Aenema,https://open.spotify.com/track/3Uot2MleV9Dd5IEWuocmh1,3Uot2MleV9Dd5IEWuocmh1,0.94,0.333,275653.0,0.455,0.85,2.0,0.159,-12.049,1.0,0.0341,189.898,3.0,0.672,MSQ Performs Tool,https://i.scdn.co/image/36aeb0fcd4299b116bab111c331a2984f00e7fab,False,18.0,https://p.scdn.co/mp3-preview/86186b9e50d676688995205b8c4398b2a2a652b0?cid=bca78196e824433fbdf88ec18d84825f
1997,The Chemical Brothers,Block Rockin' Beats,https://open.spotify.com/track/2wPFy7SAFnt9Nj2TipWcqb,2wPFy7SAFnt9Nj2TipWcqb,0.0206,0.606,294027.0,0.977,0.5,1.0,0.179,-3.642,1.0,0.06,109.41,4.0,0.809,Brotherhood,https://i.scdn.co/image/584f8738df460261fa80768924f3fd1df7f426d4,False,53.0,
1997,"Jakob Dylan, songwriter (The Wallflowers)",One Headlight,https://open.spotify.com/track/0z1b34WikhOH9ZxU8QDWcv,0z1b34WikhOH9ZxU8QDWcv,0.00106,0.701,312587.0,0.564,0.00277,2.0,0.0657,-9.039,1.0,0.0294,107.533,4.0,0.723,Bringing Down The Horse,https://i.scdn.co/image/a68dd1fbad04044d4415ed1f4ea4a9a676856b0b,False,71.0,
1997,John Fogerty,Blue Moon Swamp,https://open.spotify.com/track/6GnubxoOueiMgiBj8WTe3L,6GnubxoOueiMgiBj8WTe3L,0.165,0.678,153027.0,0.814,1.88e-05,9.0,0.206,-5.591,1.0,0.028,108.383,4.0,0.847,Blue Moon Swamp,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,False,43.0,https://p.scdn.co/mp3-preview/353789e45deb55803e7640edc5be8b450746ba06?cid=bca78196e824433fbdf88ec18d84825f
1997,Radiohead,Ok Computer,https://open.spotify.com/track/0H65ovTLvUNS3nu4dlCULW,0H65ovTLvUNS3nu4dlCULW,0.0691,0.699,216524.0,0.479,0.0615,0.0,0.0596,-4.681,1.0,0.125,139.391,4.0,0.572,OK Computer,https://i.scdn.co/image/845a58f5cc7fd2168b93c5e9e067d799d6e3b4a1,False,0.0,https://p.scdn.co/mp3-preview/3848945b3f2434612526987b9ef7ee5952f67cc2?cid=bca78196e824433fbdf88ec18d84825f
1997,Erykah Badu,On & On,https://open.spotify.com/track/0tNuJpBgtE65diL6Q8Q7fI,0tNuJpBgtE65diL6Q8Q7fI,0.061,0.765,226133.0,0.403,0.00559,11.0,0.204,-10.946,0.0,0.167,80.386,4.0,0.295,Baduizm,https://i.scdn.co/image/6adbc5698182791d368a999dfaa576ba3d4236a1,True,66.0,
1997,R. Kelly,I Believe I Can Fly,https://open.spotify.com/track/2RzJwBCXsS1VnjDm2jKKAa,2RzJwBCXsS1VnjDm2jKKAa,0.241,0.55,320667.0,0.444,0.0,7.0,0.187,-7.588,1.0,0.0292,120.179,4.0,0.0438,R.,https://i.scdn.co/image/0a1360a8817d14ae67d0b3a467f4705c874e01a3,False,62.0,https://p.scdn.co/mp3-preview/a2ba83e13c343e380e5872e5c60d2ca3c6880738?cid=bca78196e824433fbdf88ec18d84825f
1997,Blackstreet,No Diggity,https://open.spotify.com/track/6MdqqkQ8sSC0WB4i8PyRuQ,6MdqqkQ8sSC0WB4i8PyRuQ,0.303,0.868,304600.0,0.646,0.0,1.0,0.284,-4.674,0.0,0.288,88.641,4.0,0.67,Another Level,https://i.scdn.co/image/d37cb8d0a272e16eac6923f420cc7053e3d6769a,False,77.0,
1997,"R. Kelly, songwriter (R. Kelly)",I Believe I Can Fly,https://open.spotify.com/track/2RzJwBCXsS1VnjDm2jKKAa,2RzJwBCXsS1VnjDm2jKKAa,0.241,0.55,320667.0,0.444,0.0,7.0,0.187,-7.588,1.0,0.0292,120.179,4.0,0.0438,R.,https://i.scdn.co/image/0a1360a8817d14ae67d0b3a467f4705c874e01a3,False,62.0,https://p.scdn.co/mp3-preview/a2ba83e13c343e380e5872e5c60d2ca3c6880738?cid=bca78196e824433fbdf88ec18d84825f
1997,Erykah Badu,Baduizm,https://open.spotify.com/track/4sPy0onGNpjOXaO7csOdt6,4sPy0onGNpjOXaO7csOdt6,0.392,0.833,241784.0,0.881,0.0,2.0,0.158,-5.639,0.0,0.185,115.994,4.0,0.52,EP,https://i.scdn.co/image/1b82f829e5fcbcb4536faa36e82d2744408c5639,False,0.0,https://p.scdn.co/mp3-preview/90636843fdb56a2fd91e70a81033ede3b7236c2a?cid=bca78196e824433fbdf88ec18d84825f
1997,Will Smith,Men In Black,https://open.spotify.com/track/2FK7fxjzQEXD7Z32HSF0Hl,2FK7fxjzQEXD7Z32HSF0Hl,0.0961,0.801,227267.0,0.581,0.000296,5.0,0.0971,-8.491,0.0,0.0681,107.545,4.0,0.657,Big Willie Style,https://i.scdn.co/image/b7bec47fbb9ea301d0370d4e10abca574fa40180,False,62.0,https://p.scdn.co/mp3-preview/08f73d1a0548a7f24bd02114a0dd35b04e578a88?cid=bca78196e824433fbdf88ec18d84825f
1997,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,https://open.spotify.com/track/18GLl5sBw065zkGhbnLGh7,18GLl5sBw065zkGhbnLGh7,0.183,0.55,216008.0,0.737,0.0,8.0,0.123,-4.305,1.0,0.0481,158.127,4.0,0.193,"The Story of a Killer, Vol. 2: The Transition",https://i.scdn.co/image/9452a6cb592c9c70d5baaa97e5b5a7e3ddc87013,True,1.0,https://p.scdn.co/mp3-preview/bcb63755ba3d89c5e6bfc162179e12cc87ffdc5a?cid=bca78196e824433fbdf88ec18d84825f
1997,Puff Daddy & The Family,No Way Out,https://open.spotify.com/track/5bnMKUXkMfYVXW8FjvFTuV,5bnMKUXkMfYVXW8FjvFTuV,0.00146,0.543,262027.0,0.829,4.91e-05,4.0,0.289,-7.916,0.0,0.0497,126.195,4.0,0.64,Rocky IV,https://i.scdn.co/image/a98784f4272d2d99ec0f0438a4402c47cd323fe2,False,62.0,https://p.scdn.co/mp3-preview/fbbadfe1f5cd72ef89d4eb58b6cc179d1a74ddae?cid=bca78196e824433fbdf88ec18d84825f
1997,Trisha Yearwood,How Do I Live,https://open.spotify.com/track/5xM53GMJzt0g16Ke9islN4,5xM53GMJzt0g16Ke9islN4,0.601,0.56,243227.0,0.424,2.54e-06,2.0,0.106,-8.615,1.0,0.0274,125.882,4.0,0.153,(Songbook) A Collection Of Hits,https://i.scdn.co/image/ca6dfd0ce50057f3ff557499745d4fb0a89068e2,False,48.0,
1997,Vince Gill,Pretty Little Adriana,https://open.spotify.com/track/10raF4oJVFSa5CXZayhtGw,10raF4oJVFSa5CXZayhtGw,0.784,0.593,227907.0,0.325,0.00521,5.0,0.107,-12.445,1.0,0.0299,169.664,4.0,0.453,High Lonesome Sound,https://i.scdn.co/image/28a9d784f3878f0d9f7d8ccf9d8811bc4f4c5531,False,32.0,
1997,Alison Krauss & Union Station,Looking In The Eyes Of Love,https://open.spotify.com/track/3pIStpsOdwkPFGK2Amj5xp,3pIStpsOdwkPFGK2Amj5xp,0.858,0.626,259107.0,0.125,0.000182,8.0,0.111,-11.708,1.0,0.0323,138.395,4.0,0.265,So Long So Wrong,https://i.scdn.co/image/104d838df076dfa4d21ab7099ad98445fd666de2,False,30.0,
1997,Trisha Yearwood & Garth Brooks,In Another's Eyes,https://open.spotify.com/track/4OzUYpKxUVaIA0MfTjkl6d,4OzUYpKxUVaIA0MfTjkl6d,0.466,0.502,211185.0,0.456,2e-06,2.0,0.0842,-4.96,1.0,0.032,67.22,4.0,0.259,Strummin' On Garth,https://i.scdn.co/image/5a08e80982b47e7a34feb5ba6e2c3ca90baae3a8,False,37.0,https://p.scdn.co/mp3-preview/b531863751f5e242fceb0430907e55d67bf92f2b?cid=bca78196e824433fbdf88ec18d84825f
1997,Alison Krauss & Union Station,Little Liza Jane,https://open.spotify.com/track/6vjceH0ADTtLkawxzXMavP,6vjceH0ADTtLkawxzXMavP,0.235,0.471,103493.0,0.896,0.491,2.0,0.339,-6.252,1.0,0.0372,166.168,4.0,0.919,So Long So Wrong,https://i.scdn.co/image/104d838df076dfa4d21ab7099ad98445fd666de2,False,18.0,
1997,"Bob Carlisle & Randy Thomas, songwriters (Bob Carlisle, Jeff Carson & Raybon Bros.)",Butterfly Kisses,https://open.spotify.com/track/1mwCSKK0YRDsgnj2VwyZSU,1mwCSKK0YRDsgnj2VwyZSU,0.543,0.386,340600.0,0.364,0.0,0.0,0.347,-9.624,1.0,0.032,81.895,4.0,0.105,Simply Bob Carlisle,https://i.scdn.co/image/624d5126ef2c497b1d6e80da809e8f4cee3e21b0,False,49.0,https://p.scdn.co/mp3-preview/0cb98f987bfd096356e51eb3a48b649611b55eac?cid=bca78196e824433fbdf88ec18d84825f
1997,Johnny Cash,Unchained,https://open.spotify.com/track/2Y9gcyDeIlH36mLpCh1Rka,2Y9gcyDeIlH36mLpCh1Rka,0.664,0.284,171867.0,0.208,0.00186,9.0,0.116,-8.962,1.0,0.0299,86.094,4.0,0.159,American II: Unchained,https://i.scdn.co/image/f42fddcb85b30e8ffdbead1ac33271723f4cb9a9,False,25.0,
1997,Alison Krauss & Union Station,So Long So Wrong,https://open.spotify.com/track/7gw4UaQIkgnuhY8x2ManiY,7gw4UaQIkgnuhY8x2ManiY,0.435,0.579,202227.0,0.527,0.0636,0.0,0.0828,-7.848,1.0,0.0268,97.666,4.0,0.58,So Long So Wrong,https://i.scdn.co/image/104d838df076dfa4d21ab7099ad98445fd666de2,False,27.0,
1997,Michael Hedges,Oracle,https://open.spotify.com/track/2HxxIs9lCD9u4PiZiFldMK,2HxxIs9lCD9u4PiZiFldMK,0.523,0.556,247373.0,0.189,0.891,6.0,0.156,-18.355,0.0,0.0278,106.065,4.0,0.143,Oracle,https://i.scdn.co/image/c9edb649ecccb7baded2f6c3ec4330c9344f4974,False,14.0,https://p.scdn.co/mp3-preview/df517ce9d6327c0696dcac90e986ca368ba73c1d?cid=bca78196e824433fbdf88ec18d84825f
1997,Randy Brecker,Into The Sun,https://open.spotify.com/track/1QdSjZZJfIXooB8DZFXi23,1QdSjZZJfIXooB8DZFXi23,0.726,0.506,413427.0,0.585,0.957,2.0,0.182,-10.971,1.0,0.04,146.42,4.0,0.38,Into The Sun,https://i.scdn.co/image/5efedcc1cbb898d733a8b709aeeb518735d8d0a0,False,0.0,
1997,Dee Dee Bridgewater,Dear Ella,https://open.spotify.com/track/5wdVuWFsAMuhQakGpbpy7c,5wdVuWFsAMuhQakGpbpy7c,0.956,0.382,295973.0,0.0495,0.0,0.0,0.124,-17.231,1.0,0.0717,72.286,3.0,0.147,Dear Ella,https://i.scdn.co/image/0d40c2302acc1633bea57f0891b47627a6e8a2df,False,1.0,
1997,Doc Cheatham & Nicholas Payton,Stardust,https://open.spotify.com/track/32GisoHdDt3bdre62Ec142,32GisoHdDt3bdre62Ec142,0.942,0.635,523573.0,0.175,0.785,1.0,0.0671,-12.968,1.0,0.0586,65.437,4.0,0.433,Doc Cheatham & Nicholas Payton,https://i.scdn.co/image/36342b350752a92d06eb8fcb76ac918af33ffcb0,False,5.0,
1997,Charlie Haden & Pat Metheny,Beyond The Missouri Sky,,,,,,,,,,,,,,,,,,,,
